,weather_station,wban,report_type,latitude,longitude,elevation,wind_direction,wind_observation_direction_type,wind_speed,sky_ceiling,sky_ceiling_determination,visibility_distance,visibility_variability,visibility_variability_quality,dew_point,sea_level_pressure,air_temperature,humidity,precipitation_hours,precipitation_depth,cl_1_coverage,cl_1_base_height,cl_1_cloud_type,cl_2_coverage,cl_2_base_height,cl_2_cloud_type,cl_3_coverage,cl_3_base_height,cl_3_cloud_type,solar_irradiance
2020-08-04 10:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,5.7,22000,9,9999,9,9,6.0,MISSING,20.0,40.0,,,,,,,,,,,,
2020-08-04 10:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,250,,5.7,22000,9,9999,9,9,6.0,MISSING,20.0,40.0,,,,,,,,,,,,
2020-08-04 11:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,250,,5.7,MISSING,9,70001,9,9,5.9,1016.9,19.7,41.0,,,,,,,,,,,,
2020-08-04 11:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,230,,6.2,22000,9,9999,9,9,7.0,MISSING,20.0,43.0,,,,,,,,,,,,
2020-08-04 11:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,5.1,22000,9,9999,9,9,6.0,MISSING,21.0,38.0,,,,,,,,,,,,
2020-08-04 12:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,5.1,MISSING,9,70001,9,9,6.4,1016.5,20.6,40.0,6.0,0.0,,,,,,,,,,
2020-08-04 12:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,230,,5.7,22000,9,9999,9,9,7.0,MISSING,21.0,40.0,,,,,,,,,,,,
2020-08-04 12:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,6.7,22000,9,9999,9,9,6.0,MISSING,21.0,38.0,,,,,,,,,,,,
2020-08-04 13:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,210,,6.2,1500,9,70001,9,9,6.7,1016.1,21.3,39.0,,,,,,,,,,,,
2020-08-04 13:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,6.7,22000,9,9999,9,9,7.0,MISSING,21.0,40.0,,,,,,,,,,,,
2020-08-04 13:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,6.7,22000,9,9999,9,9,8.0,MISSING,21.0,43.0,,,,,,,,,,,,
2020-08-04 14:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,210,,6.2,1500,9,70000,9,9,8.2,1015.8,20.5,45.0,,,,,,,,,,,,
2020-08-04 14:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,6.7,22000,9,9999,9,9,9.0,MISSING,21.0,46.0,,,,,,,,,,,,
2020-08-04 14:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,6.2,22000,9,9999,9,9,10.0,MISSING,21.0,49.0,,,,,,,,,,,,
2020-08-04 15:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,220,,6.2,1500,9,60000,9,9,10.3,1015.2,21.0,50.0,,,,,,,,,,,,
2020-08-04 15:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,7.2,22000,9,9999,9,9,10.0,MISSING,22.0,46.0,,,,,,,,,,,,
2020-08-04 15:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,7.2,22000,9,9999,9,9,10.0,MISSING,21.0,49.0,,,,,,,,,,,,
2020-08-04 16:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,6.7,MISSING,9,70001,9,9,11.1,1014.7,21.3,52.0,,,,,,,,,,,,
2020-08-04 16:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,6.7,22000,9,9999,9,9,11.0,MISSING,21.0,53.0,,,,,,,,,,,,
2020-08-04 16:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,7.2,22000,9,9999,9,9,11.0,MISSING,21.0,53.0,,,,,,,,,,,,
2020-08-04 17:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,220,,6.7,MISSING,9,50000,9,9,11.4,1014.6,20.5,56.0,,,,,,,,,,,,
2020-08-04 17:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,6.2,22000,9,9999,9,9,11.0,MISSING,20.0,56.0,,,,,,,,,,,,
2020-08-04 17:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,7.2,22000,9,9999,9,9,11.0,MISSING,20.0,56.0,,,,,,,,,,,,
2020-08-04 18:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,220,,6.7,MISSING,9,55000,9,9,11.5,1014.4,19.3,61.0,12.0,0.0,,,,,,,,,,
2020-08-04 18:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,7.2,22000,9,9999,9,9,12.0,MISSING,19.0,64.0,,,,,,,,,,,,
2020-08-04 18:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,6.7,22000,9,9999,9,9,12.0,MISSING,18.0,68.0,,,,,,,,,,,,
2020-08-04 19:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,210,,6.7,MISSING,9,45000,9,9,12.1,1014.2,18.0,68.0,,,,,,,,,,,,
2020-08-04 19:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,5.1,22000,9,9999,9,9,12.0,MISSING,18.0,68.0,,,,,,,,,,,,
2020-08-04 19:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,4.6,MISSING,9,9999,9,9,12.0,MISSING,17.0,72.0,,,,,,,,,,,,
2020-08-04 20:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,4.1,MISSING,9,45000,9,9,11.7,1014.5,16.4,74.0,,,,,,,,,,,,
2020-08-04 20:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,5.7,22000,9,9999,9,9,12.0,MISSING,17.0,72.0,,,,,,,,,,,,
2020-08-04 20:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,4.6,22000,9,9999,9,9,12.0,MISSING,16.0,77.0,,,,,,,,,,,,
2020-08-04 21:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,190,,4.6,2400,C,45000,9,9,11.5,1014.3,15.7,76.0,,,,,,,,,,,,
2020-08-04 21:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,3.1,22000,9,9999,9,9,12.0,MISSING,16.0,77.0,,,,,,,,,,,,
2020-08-04 21:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,4.6,22000,9,9999,9,9,12.0,MISSING,16.0,77.0,,,,,,,,,,,,
2020-08-04 22:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,220,,4.6,2100,9,40000,9,9,12.3,1014.4,15.4,82.0,,,,,,,,,,,,
2020-08-04 22:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,4.6,22000,9,9999,9,9,12.0,MISSING,16.0,77.0,,,,,,,,,,,,
2020-08-04 22:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,3.1,22000,9,9999,9,9,12.0,MISSING,15.0,82.0,,,,,,,,,,,,
2020-08-04 23:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,210,,3.1,2100,9,40000,9,9,12.6,1013.9,15.2,84.0,,,,,,,,,,,,
2020-08-04 23:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,4.1,MISSING,9,9999,9,9,13.0,MISSING,15.0,88.0,,,,,,,,,,,,
2020-08-04 23:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,4.1,22000,9,9999,9,9,13.0,MISSING,15.0,88.0,,,,,,,,,,,,
2020-08-05 00:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,4.1,2100,C,35000,9,9,12.8,1013.7,15.1,86.0,6.0,0.0,,,,,,,,,,
2020-08-05 00:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,4.1,22000,9,9999,9,9,13.0,MISSING,15.0,88.0,,,,,,,,,,,,
2020-08-05 00:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,4.1,22000,9,9999,9,9,13.0,MISSING,15.0,88.0,,,,,,,,,,,,
2020-08-05 01:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,3.6,MISSING,9,30000,9,9,13.0,1013.4,14.9,88.0,,,,,,,,,,,,
2020-08-05 01:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,4.1,22000,9,9999,9,9,13.0,MISSING,15.0,88.0,,,,,,,,,,,,
2020-08-05 01:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,4.6,MISSING,9,9999,9,9,13.0,MISSING,15.0,88.0,,,,,,,,,,,,
2020-08-05 02:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,210,,4.6,MISSING,9,35000,9,9,12.9,1013.3,15.0,87.0,,,,,,,,,,,,
2020-08-05 02:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,4.6,MISSING,9,9999,9,9,13.0,MISSING,15.0,88.0,,,,,,,,,,,,
2020-08-05 02:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,4.1,914,C,9999,9,9,13.0,MISSING,16.0,82.0,,,,,,,,,,,,
2020-08-05 03:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,190,,3.6,870,9,35000,9,9,13.3,1012.9,15.5,87.0,,,,,,,,,,,,
2020-08-05 03:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,170,,2.1,853,9,9999,9,9,13.0,MISSING,16.0,82.0,,,,,,,,,,,,
2020-08-05 03:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,3.6,853,9,9999,9,9,13.0,MISSING,16.0,82.0,,,,,,,,,,,,
2020-08-05 04:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,190,,3.6,870,C,35000,9,9,13.7,1012.6,16.0,86.0,,,,,,,,,,,,
2020-08-05 04:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,4.6,MISSING,9,9999,9,9,13.0,MISSING,16.0,82.0,,,,,,,,,,,,
2020-08-05 04:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,4.6,22000,9,9999,9,9,13.0,MISSING,17.0,77.0,,,,,,,,,,,,
2020-08-05 05:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,210,,4.6,1500,9,35000,9,9,13.3,1012.7,16.4,82.0,,,,,,,,,,,,
2020-08-05 05:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,3.1,MISSING,9,9999,9,9,14.0,MISSING,16.0,88.0,,,,,,,,,,,,
2020-08-05 05:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,3.6,1341,C,9999,9,9,14.0,MISSING,16.0,88.0,,,,,,,,,,,,
2020-08-05 06:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,3.6,1500,9,30000,9,9,13.7,1012.9,16.4,84.0,12.0,0.0,,,,,,,,,,
2020-08-05 06:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,4.1,MISSING,9,9999,9,9,14.0,MISSING,17.0,83.0,,,,,,,,,,,,
2020-08-05 06:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,4.1,MISSING,9,9999,9,9,14.0,MISSING,17.0,83.0,,,,,,,,,,,,
2020-08-05 07:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,4.1,1500,9,35000,9,9,13.8,1013.2,16.9,82.0,,,,,,,,,,,,
2020-08-05 07:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,4.6,MISSING,9,9999,9,9,14.0,MISSING,17.0,83.0,,,,,,,,,,,,
2020-08-05 07:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,5.7,MISSING,9,9999,9,9,13.0,MISSING,18.0,73.0,,,,,,,,,,,,
2020-08-05 08:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,5.1,1500,9,45000,9,9,13.4,1013.2,17.9,75.0,,,,,,,,,,,,
2020-08-05 08:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,6.2,MISSING,9,9999,9,9,13.0,MISSING,19.0,68.0,,,,,,,,,,,,
2020-08-05 08:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,6.7,22000,9,9999,9,9,13.0,MISSING,20.0,64.0,,,,,,,,,,,,
2020-08-05 09:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,210,,6.7,1500,9,45000,9,9,12.9,1013.0,20.1,63.0,,,,,,,,,,,,
2020-08-05 09:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,7.2,22000,9,9999,9,9,12.0,MISSING,20.0,60.0,,,,,,,,,,,,
2020-08-05 09:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,7.2,22000,9,9999,9,9,12.0,MISSING,22.0,53.0,,,,,,,,,,,,
2020-08-05 10:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,6.7,MISSING,9,60000,9,9,12.2,1012.7,21.3,56.0,,,,,,,,,,,,
2020-08-05 10:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,170,,7.2,22000,9,9999,9,9,12.0,MISSING,22.0,53.0,,,,,,,,,,,,
2020-08-05 10:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,7.2,22000,9,9999,9,9,11.0,MISSING,23.0,47.0,,,,,,,,,,,,
2020-08-05 11:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,190,,7.7,MISSING,9,60000,9,9,11.4,1012.6,23.2,47.0,,,,,,,,,,,,
2020-08-05 11:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,7.2,22000,9,9999,9,9,12.0,MISSING,22.0,53.0,,,,,,,,,,,,
2020-08-05 11:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,7.7,22000,9,9999,9,9,12.0,MISSING,22.0,53.0,,,,,,,,,,,,
2020-08-05 12:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,190,,7.7,MISSING,9,40000,9,9,13.2,1012.6,23.7,52.0,6.0,0.0,,,,,,,,,,
2020-08-05 12:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,8.2,22000,9,9999,9,9,12.0,MISSING,23.0,50.0,,,,,,,,,,,,
2020-08-05 12:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,8.8,MISSING,9,9900,9,9,12.0,MISSING,23.0,50.0,,,,,,,,,,,,
2020-08-05 13:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,8.2,MISSING,9,60000,9,9,11.8,1012.6,23.5,48.0,,,,,,,,,,,,
2020-08-05 13:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,7.7,22000,9,9999,9,9,11.0,MISSING,23.0,47.0,,,,,,,,,,,,
2020-08-05 13:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,7.7,22000,9,9999,9,9,11.0,MISSING,24.0,44.0,,,,,,,,,,,,
2020-08-05 14:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,7.7,MISSING,9,55000,9,9,11.5,1012.6,23.5,47.0,,,,,,,,,,,,
2020-08-05 14:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,8.8,22000,9,9999,9,9,10.0,MISSING,22.0,46.0,,,,,,,,,,,,
2020-08-05 14:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,8.8,22000,9,9999,9,9,10.0,MISSING,24.0,41.0,,,,,,,,,,,,
2020-08-05 15:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,210,,8.8,MISSING,9,70001,9,9,10.8,1012.4,23.4,45.0,,,,,,,,,,,,
2020-08-05 15:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,8.8,22000,9,9999,9,9,12.0,MISSING,22.0,53.0,,,,,,,,,,,,
2020-08-05 15:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,8.8,MISSING,9,9999,9,9,13.0,MISSING,23.0,53.0,,,,,,,,,,,,
2020-08-05 16:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,220,,8.2,MISSING,9,65000,9,9,11.9,1012.8,22.0,53.0,,,,,,,,,,,,
2020-08-05 16:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,7.7,22000,9,9999,9,9,13.0,MISSING,22.0,57.0,,,,,,,,,,,,
2020-08-05 16:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,7.7,22000,9,9999,9,9,13.0,MISSING,22.0,57.0,,,,,,,,,,,,
2020-08-05 17:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,230,,7.2,MISSING,9,55000,9,9,12.9,1012.6,22.1,56.0,,,,,,,,,,,,
2020-08-05 17:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,8.8,22000,9,9999,9,9,13.0,MISSING,22.0,57.0,,,,,,,,,,,,
2020-08-05 17:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,8.8,MISSING,9,9999,9,9,14.0,MISSING,21.0,64.0,,,,,,,,,,,,
2020-08-05 18:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,220,,8.8,1500,C,55000,9,9,13.7,1013.0,21.3,62.0,12.0,0.0,,,,,,,,,,
2020-08-05 18:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,5.7,1402,C,9999,9,9,14.0,MISSING,21.0,64.0,,,,,,,,,,,,
2020-08-05 18:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,6.7,22000,9,9999,9,9,14.0,MISSING,20.0,68.0,,,,,,,,,,,,
2020-08-05 19:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,220,,6.7,1800,9,55000,9,9,14.2,1013.3,20.0,69.0,,,,,,,,,,,,
2020-08-05 19:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,7.7,MISSING,9,9999,9,9,14.0,MISSING,19.0,73.0,,,,,,,,,,,,
2020-08-05 19:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,5.1,1067,C,9999,9,9,14.0,MISSING,19.0,73.0,,,,,,,,,,,,
2020-08-05 20:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,210,,5.1,2100,C,50000,9,9,14.3,1013.6,18.7,76.0,,,,,,,,,,,,
2020-08-05 20:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,6.2,1067,C,9999,9,9,14.0,MISSING,19.0,73.0,,,,,,,,,,,,
2020-08-05 20:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,5.7,732,9,9999,9,9,15.0,MISSING,19.0,78.0,,,,,,,,,,,,
2020-08-05 21:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,220,,4.6,540,9,50000,9,9,14.8,1014.3,18.5,79.0,,,,,,,,,,,,
2020-08-05 21:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,4.6,457,C,9999,9,9,15.0,MISSING,19.0,78.0,,,,,,,,,,,,
2020-08-05 21:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,4.1,305,C,9999,9,9,16.0,MISSING,18.0,88.0,,,,,,,,,,,,
2020-08-05 22:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,210,,4.1,270,9,40000,9,9,15.5,1014.6,17.8,86.0,,,,,,,,,,,,
2020-08-05 22:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,5.1,244,C,9999,9,9,16.0,MISSING,18.0,88.0,,,,,,,,,,,,
2020-08-05 22:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,4.6,244,C,9999,9,9,16.0,MISSING,18.0,88.0,,,,,,,,,,,,
2020-08-05 23:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,210,,4.1,240,9,45000,9,9,15.9,1014.8,17.7,89.0,,,,,,,,,,,,
2020-08-05 23:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,4.1,213,C,9999,9,9,16.0,MISSING,18.0,88.0,,,,,,,,,,,,
2020-08-05 23:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,3.1,183,C,9999,9,9,16.0,MISSING,18.0,88.0,,,,,,,,,,,,
2020-08-06 00:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,210,,3.1,210,9,35000,9,9,16.2,1014.9,17.7,91.0,6.0,0.0,,,,,,,,,,
2020-08-06 00:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,4.1,183,C,9999,9,9,16.0,MISSING,18.0,88.0,,,,,,,,,,,,
2020-08-06 00:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,4.1,183,C,9999,9,9,16.0,MISSING,18.0,88.0,,,,,,,,,,,,
2020-08-06 01:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,210,,3.6,210,9,30000,9,9,16.5,1014.9,17.9,92.0,,,,,,,,,,,,
2020-08-06 01:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,4.1,183,C,9999,9,9,17.0,MISSING,18.0,94.0,,,,,,,,,,,,
2020-08-06 01:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,3.1,732,9,9999,9,9,17.0,MISSING,18.0,94.0,,,,,,,,,,,,
2020-08-06 02:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,220,,3.1,210,9,35000,9,9,16.7,1015.0,18.0,92.0,,,,,,,,,,,,
2020-08-06 02:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,2.6,183,C,9999,9,9,17.0,MISSING,18.0,94.0,,,,,,,,,,,,
2020-08-06 02:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,3.1,213,C,9999,9,9,17.0,MISSING,18.0,94.0,,,,,,,,,,,,
2020-08-06 03:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,2.6,210,9,12000,9,9,16.8,1015.3,18.1,92.0,,,,,,,,,,,,
2020-08-06 03:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,2.6,213,C,9999,9,9,17.0,MISSING,18.0,94.0,,,,,,,,,,,,
2020-08-06 03:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,180,,2.1,1006,9,9999,9,9,17.0,MISSING,18.0,94.0,,,,,,,,,,,,
2020-08-06 04:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,180,,1.5,180,9,16000,9,9,17.0,1015.5,17.7,96.0,,,,,,,,,,,,
2020-08-06 04:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,180,,2.6,152,C,9999,9,9,17.0,MISSING,18.0,94.0,,,,,,,,,,,,
2020-08-06 04:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,2.6,183,C,9999,9,9,17.0,MISSING,18.0,94.0,,,,,,,,,,,,
2020-08-06 05:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,180,,2.1,180,9,26000,9,9,17.2,1015.9,18.0,95.0,,,,,,,,,,,,
2020-08-06 05:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,180,,2.6,183,C,9999,9,9,17.0,MISSING,18.0,94.0,,,,,,,,,,,,
2020-08-06 05:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,170,,2.6,244,C,9999,9,9,17.0,MISSING,18.0,94.0,,,,,,,,,,,,
2020-08-06 06:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,180,,2.6,180,9,20000,9,9,17.3,1016.3,18.4,93.0,12.0,0.0,,,,,,,,,,
2020-08-06 06:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,180,,2.6,213,C,4500,9,9,17.0,MISSING,18.0,94.0,,,,,,,,,,,,
2020-08-06 06:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,180,,2.6,213,C,4200,9,9,18.0,MISSING,18.0,100.0,,,,,,,,,,,,
2020-08-06 07:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,170,,2.1,150,9,3300,9,9,17.8,1016.8,18.4,96.0,,,,,,,,,,,,
2020-08-06 07:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,3.6,244,C,9999,9,9,18.0,MISSING,19.0,94.0,,,,,,,,,,,,
2020-08-06 07:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,4.6,244,C,9999,9,9,18.0,MISSING,19.0,94.0,,,,,,,,,,,,
2020-08-06 08:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,4.6,210,9,55000,9,9,17.8,1017.3,19.3,91.0,,,,,,,,,,,,
2020-08-06 08:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,4.1,305,C,9999,9,9,17.0,MISSING,20.0,83.0,,,,,,,,,,,,
2020-08-06 08:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,5.1,366,C,9999,9,9,17.0,MISSING,20.0,83.0,,,,,,,,,,,,
2020-08-06 09:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,4.6,360,9,40000,9,9,17.2,1017.5,20.4,82.0,,,,,,,,,,,,
2020-08-06 09:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,5.7,427,C,9999,9,9,17.0,MISSING,21.0,78.0,,,,,,,,,,,,
2020-08-06 09:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,6.2,488,C,9999,9,9,17.0,MISSING,21.0,78.0,,,,,,,,,,,,
2020-08-06 10:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,190,,6.2,420,9,45000,9,9,16.9,1017.8,21.3,76.0,,,,,,,,,,,,
2020-08-06 10:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,5.1,792,9,9999,9,9,17.0,MISSING,23.0,69.0,,,,,,,,,,,,
2020-08-06 10:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,5.7,914,9,9999,9,9,17.0,MISSING,23.0,69.0,,,,,,,,,,,,
