,weather_station,wban,report_type,latitude,longitude,elevation,wind_direction,wind_observation_direction_type,wind_speed,sky_ceiling,sky_ceiling_determination,visibility_distance,visibility_variability,visibility_variability_quality,dew_point,sea_level_pressure,air_temperature,humidity,precipitation_hours,precipitation_depth,cl_1_coverage,cl_1_base_height,cl_1_cloud_type,cl_2_coverage,cl_2_base_height,cl_2_cloud_type,cl_3_coverage,cl_3_base_height,cl_3_cloud_type,solar_irradiance
2021-07-03 07:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,MISSING,,1.0,1219,C,9999,9,9,15.0,MISSING,17.0,88.0,,,,,,,,,,,,
2021-07-03 08:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,130,,1.0,990,C,25000,9,9,14.8,1011.9,16.7,89.0,,,,,,,,,,,,
2021-07-03 08:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,180,,2.1,1189,9,9999,9,9,15.0,MISSING,17.0,88.0,,,,,,,,,,,,
2021-07-03 08:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,3.6,671,9,9999,9,9,15.0,MISSING,18.0,83.0,,,,,,,,,,,,
2021-07-03 09:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,3.6,360,9,24000,9,9,15.0,1012.2,17.8,84.0,,,,,,,,,,,,
2021-07-03 09:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,5.7,366,C,9999,9,9,15.0,MISSING,19.0,78.0,,,,,,,,,,,,
2021-07-03 09:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,4.6,549,C,9999,9,9,15.0,MISSING,19.0,78.0,,,,,,,,,,,,
2021-07-03 10:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,4.6,MISSING,9,20000,9,9,15.1,1012.1,18.8,79.0,,,,,,,,,,,,
2021-07-03 10:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,230,,5.1,610,C,9999,9,9,14.0,MISSING,19.0,73.0,,,,,,,,,,,,
2021-07-03 10:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,5.1,640,C,9999,9,9,15.0,MISSING,20.0,73.0,,,,,,,,,,,,
2021-07-03 11:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,220,,4.6,630,9,21000,9,9,15.9,1012.0,20.4,75.0,,,,,,,,,,,,
2021-07-03 11:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,5.1,MISSING,9,9999,9,9,15.0,MISSING,20.0,73.0,,,,,,,,,,,,
2021-07-03 11:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,6.2,579,C,9999,9,9,15.0,MISSING,19.0,78.0,,,,,,,,,,,,
2021-07-03 12:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,210,,6.2,570,9,35000,9,9,14.7,1012.0,18.9,77.0,6.0,0.0,,,,,,,,,,
2021-07-03 12:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,6.2,488,C,9999,9,9,15.0,MISSING,19.0,78.0,,,,,,,,,,,,
2021-07-03 12:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,4.1,853,C,9999,9,9,15.0,MISSING,19.0,78.0,,,,,,,,,,,,
2021-07-03 13:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,210,,4.1,960,9,40000,9,9,15.6,1011.7,19.8,77.0,,,,,,,,,,,,
2021-07-03 13:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,5.7,549,C,9999,9,9,15.0,MISSING,19.0,78.0,,,,,,,,,,,,
2021-07-03 13:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,5.7,701,9,9999,9,9,15.0,MISSING,19.0,78.0,,,,,,,,,,,,
2021-07-03 14:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,5.7,450,9,40000,9,9,15.0,1011.6,18.5,80.0,,,,,,,,,,,,
2021-07-03 14:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,4.6,701,9,9999,9,9,15.0,MISSING,19.0,78.0,,,,,,,,,,,,
2021-07-03 14:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,5.1,640,9,9999,9,9,15.0,MISSING,20.0,73.0,,,,,,,,,,,,
2021-07-03 15:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,5.1,870,C,50000,9,9,15.2,1011.4,19.3,77.0,,,,,,,,,,,,
2021-07-03 15:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,5.7,792,9,9999,9,9,14.0,MISSING,20.0,68.0,,,,,,,,,,,,
2021-07-03 15:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,6.2,945,9,9999,9,9,14.0,MISSING,20.0,68.0,,,,,,,,,,,,
2021-07-03 16:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,210,,5.7,960,C,50000,9,9,13.9,1011.2,19.8,69.0,,,,,,,,,,,,
2021-07-03 16:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,6.7,MISSING,9,9999,9,9,14.0,MISSING,20.0,68.0,,,,,,,,,,,,
2021-07-03 16:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,6.7,945,C,9999,9,9,14.0,MISSING,20.0,68.0,,,,,,,,,,,,
2021-07-03 17:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,220,,6.2,MISSING,9,30000,9,9,13.4,1010.7,20.3,65.0,,,,,,,,,,,,
2021-07-03 17:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,5.7,1036,C,9999,9,9,13.0,MISSING,19.0,68.0,,,,,,,,,,,,
2021-07-03 17:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,6.7,1006,C,9999,9,9,14.0,MISSING,19.0,73.0,,,,,,,,,,,,
2021-07-03 18:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,6.7,MISSING,9,40000,9,9,14.4,1010.7,18.9,75.0,12.0,0.0,,,,,,,,,,
2021-07-03 18:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,6.2,1036,C,9999,9,9,14.0,MISSING,19.0,73.0,,,,,,,,,,,,
2021-07-03 18:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,4.6,1097,C,9999,9,9,14.0,MISSING,18.0,77.0,,,,,,,,,,,,
2021-07-03 19:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,4.6,1020,9,45000,9,9,13.8,1010.8,17.9,77.0,,,,,,,,,,,,
2021-07-03 19:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,4.1,1067,C,9999,9,9,14.0,MISSING,18.0,77.0,,,,,,,,,,,,
2021-07-03 19:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,4.6,1097,C,9999,9,9,14.0,MISSING,18.0,77.0,,,,,,,,,,,,
2021-07-03 20:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,210,,4.6,1080,9,45000,9,9,13.7,1010.9,17.4,79.0,,,,,,,,,,,,
2021-07-03 20:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,4.1,1189,C,9999,9,9,14.0,MISSING,17.0,83.0,,,,,,,,,,,,
2021-07-03 20:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,4.1,1189,C,9999,9,9,14.0,MISSING,16.0,88.0,,,,,,,,,,,,
2021-07-03 21:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,3.6,1170,9,35000,9,9,14.1,1011.1,16.3,87.0,,,,,,,,,,,,
2021-07-03 21:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,4.6,1433,C,9999,9,9,14.0,MISSING,16.0,88.0,,,,,,,,,,,,
2021-07-03 21:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,4.6,1463,C,9999,9,9,14.0,MISSING,16.0,88.0,,,,,,,,,,,,
2021-07-03 22:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,4.6,1440,9,24000,9,9,14.0,1011.2,15.6,90.0,,,,,,,,,,,,
2021-07-03 22:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,4.6,MISSING,9,9999,9,9,14.0,MISSING,15.0,94.0,,,,,,,,,,,,
2021-07-03 22:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,3.6,22000,9,9999,9,9,14.0,MISSING,15.0,94.0,,,,,,,,,,,,
2021-07-03 23:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,3.6,MISSING,9,15000,9,9,13.4,1010.9,14.8,91.0,,,,,,,,,,,,
2021-07-03 23:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,180,,3.6,640,C,9999,9,9,14.0,MISSING,15.0,94.0,,,,,,,,,,,,
2021-07-03 23:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,180,,3.6,610,C,9999,9,9,14.0,MISSING,16.0,88.0,,,,,,,,,,,,
2021-07-04 00:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,180,,3.6,600,9,21000,9,9,14.0,1010.6,15.6,90.0,6.0,0.0,,,,,,,,,,
2021-07-04 00:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,180,,3.6,884,9,9999,9,9,14.0,MISSING,15.0,94.0,,,,,,,,,,,,
2021-07-04 00:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,170,,2.1,823,C,9999,9,9,14.0,MISSING,15.0,94.0,,,,,,,,,,,,
2021-07-04 01:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,180,,1.5,1410,C,17000,9,9,13.8,1010.2,15.1,92.0,,,,,,,,,,,,
2021-07-04 01:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,MISSING,,1.5,792,9,9999,9,9,14.0,MISSING,15.0,94.0,,,,,,,,,,,,
2021-07-04 01:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,150,,2.1,488,9,9999,9,9,14.0,MISSING,16.0,88.0,,,,,,,,,,,,
2021-07-04 02:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,160,,2.1,300,9,18000,9,9,14.0,1009.7,15.4,91.0,,,,,,,,,,,,
2021-07-04 02:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,170,,2.6,244,C,9999,9,9,14.0,MISSING,15.0,94.0,,,,,,,,,,,,
2021-07-04 02:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,170,,3.6,366,9,9999,9,9,14.0,MISSING,15.0,94.0,,,,,,,,,,,,
2021-07-04 03:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,170,,3.1,240,9,17000,9,9,14.3,1009.4,15.4,93.0,,,,,,,,,,,,
2021-07-04 03:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,160,,3.1,274,C,9999,9,9,14.0,MISSING,15.0,94.0,,,,,,,,,,,,
2021-07-04 03:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,170,,2.6,579,C,9999,9,9,15.0,MISSING,15.0,100.0,,,,,,,,,,,,
2021-07-04 04:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,170,,2.6,270,9,13000,9,9,14.8,1009.1,15.5,96.0,,,,,,,,,,,,
2021-07-04 04:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,170,,2.6,305,C,9999,9,9,15.0,MISSING,16.0,94.0,,,,,,,,,,,,
2021-07-04 04:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,170,,3.1,366,9,9999,9,9,15.0,MISSING,16.0,94.0,,,,,,,,,,,,
2021-07-04 05:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,170,,2.6,180,9,6000,9,9,15.0,1009.0,15.6,96.0,,,,,,,,,,,,
2021-07-04 05:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,170,,2.6,335,9,2400,9,9,15.0,MISSING,16.0,94.0,,,,,,,,,,,,
2021-07-04 05:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,180,,2.6,396,C,2400,9,9,15.0,MISSING,15.0,100.0,,,,,,,,,,,,
2021-07-04 06:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,170,,2.6,420,9,2300,9,9,14.9,1008.7,15.5,96.0,12.0,3.0,,,,,,,,,,
2021-07-04 06:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,170,,3.6,MISSING,9,5000,9,9,15.0,MISSING,15.0,100.0,,,,,,,,,,,,
2021-07-04 06:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,160,,2.6,610,C,9999,9,9,15.0,MISSING,16.0,94.0,,,,,,,,,,,,
2021-07-04 07:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,150,,2.6,MISSING,9,30000,9,9,15.2,1008.2,15.6,97.0,,,,,,,,,,,,
2021-07-04 07:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,160,,2.6,671,C,9999,9,9,15.0,MISSING,16.0,94.0,,,,,,,,,,,,
2021-07-04 07:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,180,,3.6,427,9,9999,9,9,15.0,MISSING,16.0,94.0,,,,,,,,,,,,
2021-07-04 08:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,180,,3.6,360,9,35000,9,9,15.5,1008.2,16.4,94.0,,,,,,,,,,,,
2021-07-04 08:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,4.1,488,9,9999,9,9,15.0,MISSING,16.0,94.0,,,,,,,,,,,,
2021-07-04 08:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,3.6,427,C,9999,9,9,15.0,MISSING,17.0,88.0,,,,,,,,,,,,
2021-07-04 09:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,190,,3.6,900,9,40000,9,9,14.7,1007.8,17.0,86.0,,,,,,,,,,,,
2021-07-04 09:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,170,,3.6,549,C,9999,9,9,15.0,MISSING,17.0,88.0,,,,,,,,,,,,
2021-07-04 09:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,160,,4.6,610,C,9999,9,9,15.0,MISSING,17.0,88.0,,,,,,,,,,,,
2021-07-04 10:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,170,,4.6,1800,C,45000,9,9,15.6,1007.4,17.3,90.0,,,,,,,,,,,,
2021-07-04 10:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,170,,3.1,MISSING,9,9999,9,9,15.0,MISSING,17.0,88.0,,,,,,,,,,,,
2021-07-04 10:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,180,,5.1,792,C,9999,9,9,15.0,MISSING,17.0,88.0,,,,,,,,,,,,
2021-07-04 11:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,180,,5.1,1500,C,35000,9,9,15.4,1007.2,16.9,91.0,,,,,,,,,,,,
2021-07-04 11:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,4.1,610,C,9999,9,9,16.0,MISSING,18.0,88.0,,,,,,,,,,,,
2021-07-04 11:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,4.6,732,C,9999,9,9,16.0,MISSING,19.0,83.0,,,,,,,,,,,,
2021-07-04 12:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,4.1,1320,C,40000,9,9,15.3,1006.6,18.9,80.0,6.0,5.0,,,,,,,,,,
2021-07-04 12:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,4.1,762,C,9999,9,9,16.0,MISSING,19.0,83.0,,,,,,,,,,,,
2021-07-04 12:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,5.7,MISSING,9,9999,9,9,15.0,MISSING,20.0,73.0,,,,,,,,,,,,
2021-07-04 13:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,190,,5.1,MISSING,9,29000,9,9,15.7,1006.0,20.2,75.0,,,,,,,,,,,,
2021-07-04 13:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,5.1,1219,C,9999,9,9,15.0,MISSING,19.0,78.0,,,,,,,,,,,,
2021-07-04 13:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,5.7,1067,9,9999,9,9,15.0,MISSING,19.0,78.0,,,,,,,,,,,,
2021-07-04 14:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,5.7,1170,C,13000,9,9,14.8,1005.8,18.3,80.0,,,,,,,,,,,,
2021-07-04 14:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,6.7,732,C,9999,9,9,15.0,MISSING,17.0,88.0,,,,,,,,,,,,
2021-07-04 14:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,5.7,762,C,9999,9,9,15.0,MISSING,17.0,88.0,,,,,,,,,,,,
2021-07-04 15:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,190,,5.7,1800,9,55000,9,9,15.5,1005.9,17.2,90.0,,,,,,,,,,,,
2021-07-04 15:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,6.7,732,C,9999,9,9,15.0,MISSING,18.0,83.0,,,,,,,,,,,,
2021-07-04 15:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,180,,7.2,732,9,9999,9,9,14.0,MISSING,17.0,83.0,,,,,,,,,,,,
2021-07-04 16:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,190,,7.2,570,9,40000,9,9,13.9,1005.5,17.3,80.0,,,,,,,,,,,,
2021-07-04 16:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,6.7,518,C,9999,9,9,13.0,MISSING,17.0,77.0,,,,,,,,,,,,
2021-07-04 16:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,6.7,640,9,9999,9,9,14.0,MISSING,17.0,83.0,,,,,,,,,,,,
2021-07-04 17:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,190,,6.7,450,9,18000,9,9,13.8,1005.5,16.4,85.0,,,,,,,,,,,,
2021-07-04 17:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,7.2,1067,C,9999,9,9,14.0,MISSING,17.0,83.0,,,,,,,,,,,,
2021-07-04 17:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,240,,7.2,640,C,9999,9,9,13.0,MISSING,17.0,77.0,,,,,,,,,,,,
2021-07-04 18:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,240,,6.2,1500,9,70001,9,9,13.3,1005.9,17.1,78.0,12.0,5.0,,,,,,,,,,
2021-07-04 18:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,240,,8.2,792,9,9999,9,9,13.0,MISSING,17.0,77.0,,,,,,,,,,,,
2021-07-04 18:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,5.1,MISSING,9,9999,9,9,13.0,MISSING,17.0,77.0,,,,,,,,,,,,
2021-07-04 19:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,210,,5.1,1500,9,65000,9,9,13.4,1006.2,16.4,82.0,,,,,,,,,,,,
2021-07-04 19:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,4.1,701,C,2600,9,9,14.0,MISSING,15.0,94.0,,,,,,,,,,,,
2021-07-04 19:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,270,,2.6,427,C,9999,9,9,14.0,MISSING,15.0,94.0,,,,,,,,,,,,
2021-07-04 20:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,270,,2.6,570,C,1300,9,9,14.3,1006.7,15.0,96.0,,,,,,,,,,,,
2021-07-04 20:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,240,,3.6,1311,9,9999,9,9,13.0,MISSING,14.0,94.0,,,,,,,,,,,,
2021-07-04 20:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,280,,2.6,396,9,9999,9,9,14.0,MISSING,15.0,94.0,,,,,,,,,,,,
2021-07-04 21:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,270,,2.6,420,9,30000,9,9,13.7,1007.0,14.6,94.0,,,,,,,,,,,,
2021-07-04 21:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,MISSING,,1.5,427,C,9999,9,9,14.0,MISSING,15.0,94.0,,,,,,,,,,,,
2021-07-04 21:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,4.1,1280,C,9999,9,9,13.0,MISSING,15.0,88.0,,,,,,,,,,,,
2021-07-04 22:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,210,,4.1,1470,C,17000,9,9,13.5,1006.8,14.6,93.0,,,,,,,,,,,,
2021-07-04 22:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,4.1,457,C,9999,9,9,13.0,MISSING,15.0,88.0,,,,,,,,,,,,
2021-07-04 22:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,4.6,457,C,9999,9,9,13.0,MISSING,14.0,94.0,,,,,,,,,,,,
2021-07-04 23:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,220,,4.6,450,9,19000,9,9,13.0,1006.9,14.3,92.0,,,,,,,,,,,,
2021-07-04 23:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,4.6,457,C,9999,9,9,13.0,MISSING,14.0,94.0,,,,,,,,,,,,
2021-07-04 23:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,4.6,MISSING,9,9999,9,9,13.0,MISSING,14.0,94.0,,,,,,,,,,,,
2021-07-05 00:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,220,,4.1,3000,9,18000,9,9,12.7,1006.8,14.0,92.0,6.0,5.0,,,,,,,,,,
2021-07-05 00:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,5.7,22000,9,9999,9,9,13.0,MISSING,14.0,94.0,,,,,,,,,,,,
2021-07-05 00:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,230,,5.1,MISSING,9,9999,9,9,13.0,MISSING,14.0,94.0,,,,,,,,,,,,
2021-07-05 01:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,230,,4.1,2700,C,17000,9,9,12.7,1006.7,14.0,92.0,,,,,,,,,,,,
2021-07-05 01:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,230,,4.6,MISSING,9,9999,9,9,12.0,MISSING,14.0,88.0,,,,,,,,,,,,
2021-07-05 01:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,4.6,1250,C,9999,9,9,12.0,MISSING,14.0,88.0,,,,,,,,,,,,
2021-07-05 02:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,220,,4.6,2400,C,17000,9,9,12.5,1006.4,14.0,91.0,,,,,,,,,,,,
2021-07-05 02:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,230,,5.1,1036,9,9999,9,9,12.0,MISSING,14.0,88.0,,,,,,,,,,,,
2021-07-05 02:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,3.6,945,9,9999,9,9,12.0,MISSING,14.0,88.0,,,,,,,,,,,,
2021-07-05 03:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,230,,3.1,1800,C,14000,9,9,12.5,1006.2,13.6,93.0,,,,,,,,,,,,
2021-07-05 03:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,3.1,22000,9,8000,9,9,12.0,MISSING,13.0,94.0,,,,,,,,,,,,
2021-07-05 03:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,3.1,22000,9,9999,9,9,12.0,MISSING,13.0,94.0,,,,,,,,,,,,
2021-07-05 04:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,3.1,1500,9,18000,9,9,12.3,1006.3,13.2,94.0,,,,,,,,,,,,
2021-07-05 04:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,3.6,22000,9,9999,9,9,12.0,MISSING,13.0,94.0,,,,,,,,,,,,
2021-07-05 04:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,3.1,22000,9,9999,9,9,11.0,MISSING,13.0,88.0,,,,,,,,,,,,
2021-07-05 05:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,210,,2.6,MISSING,9,18000,9,9,11.4,1006.4,12.4,94.0,,,,,,,,,,,,
2021-07-05 05:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,2.6,22000,9,9999,9,9,12.0,MISSING,13.0,94.0,,,,,,,,,,,,
2021-07-05 05:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,2.6,MISSING,9,9900,9,9,12.0,MISSING,14.0,88.0,,,,,,,,,,,,
2021-07-05 06:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,220,,2.6,MISSING,9,26000,9,9,12.5,1006.4,13.7,92.0,12.0,6.0,,,,,,,,,,
2021-07-05 06:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,3.6,22000,9,9999,9,9,12.0,MISSING,14.0,88.0,,,,,,,,,,,,
2021-07-05 06:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,4.1,MISSING,9,9999,9,9,12.0,MISSING,15.0,82.0,,,,,,,,,,,,
2021-07-05 07:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,210,,3.6,MISSING,9,26000,9,9,12.7,1006.5,14.7,88.0,,,,,,,,,,,,
2021-07-05 07:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,5.7,488,C,9999,9,9,12.0,MISSING,15.0,82.0,,,,,,,,,,,,
2021-07-05 07:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,230,,5.1,MISSING,9,9999,9,9,12.0,MISSING,16.0,77.0,,,,,,,,,,,,
2021-07-05 08:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,230,,4.6,2100,C,30000,9,9,12.8,1007.0,16.0,81.0,,,,,,,,,,,,
2021-07-05 08:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,5.7,MISSING,9,9999,9,9,12.0,MISSING,16.0,77.0,,,,,,,,,,,,
