,weather_station,wban,report_type,latitude,longitude,elevation,wind_direction,wind_observation_direction_type,wind_speed,sky_ceiling,sky_ceiling_determination,visibility_distance,visibility_variability,visibility_variability_quality,dew_point,sea_level_pressure,air_temperature,humidity,precipitation_hours,precipitation_depth,cl_1_coverage,cl_1_base_height,cl_1_cloud_type,cl_2_coverage,cl_2_base_height,cl_2_cloud_type,cl_3_coverage,cl_3_base_height,cl_3_cloud_type,solar_irradiance
2022-01-06 05:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,MISSING,,0.0,22000,9,9999,9,9,-6.0,MISSING,-5.0,93.0,,,,,,,,,,,,
2022-01-06 05:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,150,,0.5,22000,9,8000,9,9,-7.0,MISSING,-6.0,93.0,,,,,,,,,,,,
2022-01-06 06:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,150,,0.5,MISSING,9,400,9,9,-6.3,1020.3,-5.5,94.0,12.0,0.0,,,,,,,,,,
2022-01-06 06:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,160,,0.5,22000,9,9999,9,9,-7.0,MISSING,-6.0,93.0,,,,,,,,,,,,
2022-01-06 06:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,MISSING,,0.0,MISSING,9,9900,9,9,-7.0,MISSING,-6.0,93.0,,,,,,,,,,,,
2022-01-06 07:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,MISSING,,0.0,MISSING,9,200,9,9,-6.0,1020.3,-5.4,96.0,,,,,,,,,,,,
2022-01-06 07:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,MISSING,,0.0,MISSING,9,9900,9,9,-7.0,MISSING,-6.0,93.0,,,,,,,,,,,,
2022-01-06 07:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,MISSING,,0.0,22000,9,9999,9,9,-8.0,MISSING,-6.0,86.0,,,,,,,,,,,,
2022-01-06 08:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,MISSING,,0.0,MISSING,9,19000,9,9,-6.6,1020.7,-5.9,95.0,,,,,,,,,,,,
2022-01-06 08:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,360,,0.5,MISSING,9,9999,9,9,-7.0,MISSING,-5.0,86.0,,,,,,,,,,,,
2022-01-06 08:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,360,,0.5,MISSING,9,9900,9,9,-7.0,MISSING,-5.0,86.0,,,,,,,,,,,,
2022-01-06 09:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,070,,0.5,MISSING,9,12000,9,9,-5.5,1020.2,-4.8,95.0,,,,,,,,,,,,
2022-01-06 09:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,MISSING,,1.0,22000,9,9999,9,9,-4.0,MISSING,-3.0,93.0,,,,,,,,,,,,
2022-01-06 09:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,160,,3.1,1219,C,9999,9,9,-1.0,MISSING,0.0,93.0,,,,,,,,,,,,
2022-01-06 10:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,160,,2.1,1230,9,21000,9,9,-0.3,1018.9,0.6,94.0,,,,,,,,,,,,
2022-01-06 10:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,160,,4.1,1189,C,9999,9,9,-1.0,MISSING,1.0,86.0,,,,,,,,,,,,
2022-01-06 10:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,160,,3.1,1250,C,9999,9,9,-1.0,MISSING,1.0,86.0,,,,,,,,,,,,
2022-01-06 11:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,160,,3.1,1200,9,21000,9,9,-0.7,1018.4,1.2,87.0,,,,,,,,,,,,
2022-01-06 11:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,160,,4.1,1219,C,9999,9,9,-1.0,MISSING,1.0,86.0,,,,,,,,,,,,
2022-01-06 11:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,140,,2.6,MISSING,9,9999,9,9,-1.0,MISSING,2.0,81.0,,,,,,,,,,,,
2022-01-06 12:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,140,,3.1,MISSING,9,18000,9,9,-0.3,1017.7,1.6,87.0,6.0,0.0,,,,,,,,,,
2022-01-06 12:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,160,,3.6,1250,9,9999,9,9,0.0,MISSING,2.0,87.0,,,,,,,,,,,,
2022-01-06 12:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,160,,3.1,1372,C,9999,9,9,1.0,MISSING,3.0,87.0,,,,,,,,,,,,
2022-01-06 13:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,160,,3.6,1260,9,20000,9,9,0.7,1016.5,2.9,85.0,,,,,,,,,,,,
2022-01-06 13:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,160,,2.6,1250,C,9999,9,9,1.0,MISSING,3.0,87.0,,,,,,,,,,,,
2022-01-06 13:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,180,,4.1,MISSING,9,9999,9,9,2.0,MISSING,5.0,81.0,,,,,,,,,,,,
2022-01-06 14:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,180,,4.1,2100,9,30000,9,9,1.9,1015.1,4.9,81.0,,,,,,,,,,,,
2022-01-06 14:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,4.6,22000,9,9999,9,9,2.0,MISSING,5.0,81.0,,,,,,,,,,,,
2022-01-06 14:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,180,,5.1,MISSING,9,9999,9,9,2.0,MISSING,6.0,76.0,,,,,,,,,,,,
2022-01-06 15:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,180,,4.1,1800,9,35000,9,9,1.8,1013.7,6.0,74.0,,,,,,,,,,,,
2022-01-06 15:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,6.2,22000,9,9999,9,9,2.0,MISSING,6.0,76.0,,,,,,,,,,,,
2022-01-06 15:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,7.7,MISSING,9,9999,9,9,2.0,MISSING,7.0,70.0,,,,,,,,,,,,
2022-01-06 16:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,7.7,1800,9,30000,9,9,2.1,1013.0,7.0,71.0,,,,,,,,,,,,
2022-01-06 16:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,8.2,MISSING,9,9999,9,9,2.0,MISSING,7.0,70.0,,,,,,,,,,,,
2022-01-06 16:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,7.2,MISSING,9,9999,9,9,3.0,MISSING,6.0,81.0,,,,,,,,,,,,
2022-01-06 17:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,7.2,1500,9,17000,9,9,3.2,1012.6,6.2,81.0,,,,,,,,,,,,
2022-01-06 17:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,6.7,1494,9,9999,9,9,4.0,MISSING,6.0,87.0,,,,,,,,,,,,
2022-01-06 17:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,6.2,366,C,9999,9,9,4.0,MISSING,6.0,87.0,,,,,,,,,,,,
2022-01-06 18:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,190,,5.7,330,9,8000,9,9,4.6,1011.7,6.3,89.0,12.0,0.2,,,,,,,,,,
2022-01-06 18:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,7.7,305,C,9999,9,9,5.0,MISSING,6.0,93.0,,,,,,,,,,,,
2022-01-06 18:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,8.2,305,9,5000,9,9,5.0,MISSING,6.0,93.0,,,,,,,,,,,,
2022-01-06 19:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,190,,8.2,420,9,3200,9,9,5.5,1010.9,6.4,94.0,,,,,,,,,,,,
2022-01-06 19:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,7.7,396,9,4500,9,9,6.0,MISSING,7.0,93.0,,,,,,,,,,,,
2022-01-06 19:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,6.7,366,9,9999,9,9,6.0,MISSING,7.0,93.0,,,,,,,,,,,,
2022-01-06 20:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,220,,7.2,210,9,7000,9,9,6.4,1010.6,7.3,94.0,,,,,,,,,,,,
2022-01-06 20:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,5.1,MISSING,9,9999,9,9,6.0,MISSING,7.0,93.0,,,,,,,,,,,,
2022-01-06 20:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,4.1,MISSING,9,9999,9,9,6.0,MISSING,7.0,93.0,,,,,,,,,,,,
2022-01-06 21:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,220,,3.6,1800,C,30000,9,9,5.8,1010.2,7.0,92.0,,,,,,,,,,,,
2022-01-06 21:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,4.6,22000,9,9999,9,9,6.0,MISSING,7.0,93.0,,,,,,,,,,,,
2022-01-06 21:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,5.1,MISSING,9,9999,9,9,6.0,MISSING,7.0,93.0,,,,,,,,,,,,
2022-01-06 22:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,230,,4.6,1500,9,29000,9,9,5.9,1010.4,7.0,93.0,,,,,,,,,,,,
2022-01-06 22:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,240,,4.1,1463,9,9999,9,9,5.0,MISSING,7.0,87.0,,,,,,,,,,,,
2022-01-06 22:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,250,,5.1,1311,C,9999,9,9,5.0,MISSING,7.0,87.0,,,,,,,,,,,,
2022-01-06 23:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,250,,4.1,900,C,24000,9,9,5.3,1011.0,7.2,88.0,,,,,,,,,,,,
2022-01-06 23:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,240,,4.1,579,9,9999,9,9,5.0,MISSING,7.0,87.0,,,,,,,,,,,,
2022-01-06 23:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,250,,5.1,1067,C,9999,9,9,4.0,MISSING,5.0,93.0,,,,,,,,,,,,
2022-01-07 00:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,250,,4.1,3000,C,40000,9,9,3.3,1011.0,4.9,89.0,6.0,2.0,,,,,,,,,,
2022-01-07 00:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,2.6,22000,9,9999,9,9,2.0,MISSING,3.0,93.0,,,,,,,,,,,,
2022-01-07 00:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,240,,4.6,22000,9,9999,9,9,2.0,MISSING,4.0,87.0,,,,,,,,,,,,
2022-01-07 01:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,240,,4.1,3000,9,40000,9,9,2.5,1011.0,4.6,86.0,,,,,,,,,,,,
2022-01-07 01:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,240,,4.1,22000,9,9999,9,9,2.0,MISSING,4.0,87.0,,,,,,,,,,,,
2022-01-07 01:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,230,,3.6,22000,9,9999,9,9,2.0,MISSING,4.0,87.0,,,,,,,,,,,,
2022-01-07 02:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,230,,3.6,3000,9,28000,9,9,1.8,1010.8,3.8,87.0,,,,,,,,,,,,
2022-01-07 02:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,230,,5.7,22000,9,9999,9,9,2.0,MISSING,4.0,87.0,,,,,,,,,,,,
2022-01-07 02:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,250,,5.7,22000,9,9999,9,9,2.0,MISSING,5.0,81.0,,,,,,,,,,,,
2022-01-07 03:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,250,,4.6,MISSING,9,28000,9,9,2.0,1010.8,4.7,83.0,,,,,,,,,,,,
2022-01-07 03:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,250,,6.2,22000,9,9999,9,9,2.0,MISSING,5.0,81.0,,,,,,,,,,,,
2022-01-07 03:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,240,,6.7,22000,9,9999,9,9,1.0,MISSING,4.0,81.0,,,,,,,,,,,,
2022-01-07 04:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,240,,5.7,MISSING,9,35000,9,9,1.5,1010.6,4.3,82.0,,,,,,,,,,,,
2022-01-07 04:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,230,,7.2,22000,9,9999,9,9,1.0,MISSING,4.0,81.0,,,,,,,,,,,,
2022-01-07 04:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,240,,6.2,22000,9,9999,9,9,1.0,MISSING,3.0,87.0,,,,,,,,,,,,
2022-01-07 05:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,240,,6.2,4200,C,50000,9,9,0.7,1010.0,3.8,80.0,,,,,,,,,,,,
2022-01-07 05:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,240,,6.2,22000,9,9999,9,9,0.0,MISSING,3.0,81.0,,,,,,,,,,,,
2022-01-07 05:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,230,,6.2,22000,9,9999,9,9,1.0,MISSING,3.0,87.0,,,,,,,,,,,,
2022-01-07 06:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,230,,6.2,MISSING,9,45000,9,9,0.8,1010.4,3.3,84.0,12.0,2.0,,,,,,,,,,
2022-01-07 06:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,240,,6.7,MISSING,9,9999,9,9,1.0,MISSING,3.0,87.0,,,,,,,,,,,,
2022-01-07 06:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,250,,6.2,MISSING,9,9999,9,9,0.0,MISSING,3.0,81.0,,,,,,,,,,,,
2022-01-07 07:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,250,,5.7,3900,9,45000,9,9,0.5,1010.4,3.6,80.0,,,,,,,,,,,,
2022-01-07 07:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,240,,6.2,MISSING,9,9999,9,9,0.0,MISSING,3.0,81.0,,,,,,,,,,,,
2022-01-07 07:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,240,,4.6,22000,9,9999,9,9,0.0,MISSING,3.0,81.0,,,,,,,,,,,,
2022-01-07 08:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,240,,4.1,MISSING,9,40000,9,9,0.1,1010.5,2.7,83.0,,,,,,,,,,,,
2022-01-07 08:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,230,,5.1,22000,9,9999,9,9,1.0,MISSING,3.0,87.0,,,,,,,,,,,,
2022-01-07 08:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,250,,6.7,22000,9,9999,9,9,0.0,MISSING,3.0,81.0,,,,,,,,,,,,
2022-01-07 09:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,250,,6.2,MISSING,9,45000,9,9,0.2,1010.7,3.3,80.0,,,,,,,,,,,,
2022-01-07 09:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,240,,6.7,22000,9,9999,9,9,1.0,MISSING,3.0,87.0,,,,,,,,,,,,
2022-01-07 09:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,240,,7.7,22000,9,9999,9,9,1.0,MISSING,4.0,81.0,,,,,,,,,,,,
2022-01-07 10:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,250,,6.2,MISSING,9,45000,9,9,0.8,1010.8,3.9,80.0,,,,,,,,,,,,
2022-01-07 10:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,250,,7.2,22000,9,9999,9,9,1.0,MISSING,4.0,81.0,,,,,,,,,,,,
2022-01-07 10:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,250,,6.7,MISSING,9,9999,9,9,1.0,MISSING,5.0,75.0,,,,,,,,,,,,
2022-01-07 11:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,250,,6.2,MISSING,9,45000,9,9,1.5,1011.6,4.9,79.0,,,,,,,,,,,,
2022-01-07 11:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,240,,7.2,MISSING,9,9999,9,9,1.0,MISSING,4.0,81.0,,,,,,,,,,,,
2022-01-07 11:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,250,,6.2,MISSING,9,9999,9,9,1.0,MISSING,4.0,81.0,,,,,,,,,,,,
2022-01-07 12:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,250,,6.2,MISSING,9,40000,9,9,1.0,1011.1,4.4,79.0,6.0,0.0,,,,,,,,,,
2022-01-07 12:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,250,,5.7,22000,9,9999,9,9,1.0,MISSING,5.0,75.0,,,,,,,,,,,,
2022-01-07 12:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,250,,6.2,22000,9,9999,9,9,1.0,MISSING,5.0,75.0,,,,,,,,,,,,
2022-01-07 13:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,250,,4.6,MISSING,9,40000,9,9,0.8,1010.8,4.7,76.0,,,,,,,,,,,,
2022-01-07 13:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,250,,5.1,22000,9,9999,9,9,1.0,MISSING,5.0,75.0,,,,,,,,,,,,
2022-01-07 13:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,240,,3.6,22000,9,9999,9,9,1.0,MISSING,5.0,75.0,,,,,,,,,,,,
2022-01-07 14:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,240,,3.1,2700,9,35000,9,9,1.1,1010.5,4.9,76.0,,,,,,,,,,,,
2022-01-07 14:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,230,,5.1,MISSING,9,9999,9,9,1.0,MISSING,5.0,75.0,,,,,,,,,,,,
2022-01-07 14:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,240,,7.2,1311,9,9999,9,9,1.0,MISSING,5.0,75.0,,,,,,,,,,,,
2022-01-07 15:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,240,,4.6,1200,9,28000,9,9,1.1,1010.4,5.3,74.0,,,,,,,,,,,,
2022-01-07 15:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,250,,7.2,1036,9,9999,9,9,1.0,MISSING,4.0,81.0,,,,,,,,,,,,
2022-01-07 15:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,260,,4.1,457,C,9000,9,9,1.0,MISSING,3.0,87.0,,,,,,,,,,,,
2022-01-07 16:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,260,,4.6,600,9,4700,9,9,1.0,1010.9,2.7,89.0,,,,,,,,,,,,
2022-01-07 16:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,250,,3.1,366,9,3300,9,9,0.0,MISSING,1.0,93.0,,,,,,,,,,,,
2022-01-07 16:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,250,,2.6,366,9,3300,9,9,0.0,MISSING,1.0,93.0,,,,,,,,,,,,
2022-01-07 17:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,260,,2.6,90,9,2800,9,9,-0.1,1010.9,0.6,95.0,,,,,,,,,,,,
2022-01-07 17:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,250,,2.1,366,9,6000,9,9,0.0,MISSING,0.0,100.0,,,,,,,,,,,,
2022-01-07 17:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,3.1,701,C,8000,9,9,0.0,MISSING,1.0,93.0,,,,,,,,,,,,
2022-01-07 18:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,220,,3.1,2100,C,23000,9,9,0.0,1010.7,0.6,96.0,12.0,3.0,,,,,,,,,,
2022-01-07 18:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,290,,1.5,MISSING,9,9900,9,9,0.0,MISSING,1.0,93.0,,,,,,,,,,,,
2022-01-07 18:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,260,,3.1,MISSING,9,9900,9,9,0.0,MISSING,1.0,93.0,,,,,,,,,,,,
2022-01-07 19:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,270,,3.1,MISSING,9,25000,9,9,0.4,1012.1,1.0,96.0,,,,,,,,,,,,
2022-01-07 19:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,260,,2.6,MISSING,9,9900,9,9,0.0,MISSING,1.0,93.0,,,,,,,,,,,,
2022-01-07 19:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,280,,1.5,MISSING,9,9900,9,9,0.0,MISSING,1.0,93.0,,,,,,,,,,,,
2022-01-07 20:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,290,,2.1,MISSING,9,22000,9,9,-0.1,1012.7,0.5,96.0,,,,,,,,,,,,
2022-01-07 20:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,260,,2.6,22000,9,9999,9,9,0.0,MISSING,1.0,93.0,,,,,,,,,,,,
2022-01-07 20:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,280,,1.5,MISSING,9,9999,9,9,-1.0,MISSING,0.0,93.0,,,,,,,,,,,,
2022-01-07 21:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,290,,1.5,MISSING,9,10000,9,9,-0.3,1013.5,0.3,96.0,,,,,,,,,,,,
2022-01-07 21:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,230,,2.1,MISSING,9,9900,9,9,-2.0,MISSING,-1.0,93.0,,,,,,,,,,,,
2022-01-07 21:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,1.5,22000,9,5000,9,9,-3.0,MISSING,-2.0,93.0,,,,,,,,,,,,
2022-01-07 22:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,220,,1.5,MISSING,9,4800,9,9,-1.5,1013.8,-1.0,96.0,,,,,,,,,,,,
2022-01-07 22:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,240,,2.1,22000,9,9000,9,9,-1.0,MISSING,-1.0,100.0,,,,,,,,,,,,
2022-01-07 22:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,1.5,22000,9,9999,9,9,-2.0,MISSING,-1.0,93.0,,,,,,,,,,,,
2022-01-07 23:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,240,,1.5,5100,9,7000,9,9,-1.3,1014.3,-0.9,97.0,,,,,,,,,,,,
2022-01-07 23:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,240,,2.1,22000,9,9999,9,9,-2.0,MISSING,-1.0,93.0,,,,,,,,,,,,
2022-01-07 23:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,240,,3.6,22000,9,9999,9,9,0.0,MISSING,0.0,100.0,,,,,,,,,,,,
2022-01-08 00:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,240,,2.6,3000,9,19000,9,9,0.4,1014.2,0.7,98.0,6.0,0.0,,,,,,,,,,
2022-01-08 00:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,240,,3.1,22000,9,9999,9,9,0.0,MISSING,1.0,93.0,,,,,,,,,,,,
2022-01-08 00:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,230,,3.6,22000,9,9999,9,9,0.0,MISSING,1.0,93.0,,,,,,,,,,,,
2022-01-08 01:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,230,,3.6,2400,9,18000,9,9,0.4,1013.9,1.2,94.0,,,,,,,,,,,,
2022-01-08 01:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,230,,2.6,22000,9,9999,9,9,0.0,MISSING,1.0,93.0,,,,,,,,,,,,
2022-01-08 01:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,2.1,22000,9,9999,9,9,0.0,MISSING,1.0,93.0,,,,,,,,,,,,
2022-01-08 02:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,210,,1.5,1800,9,13000,9,9,0.5,1013.4,1.1,96.0,,,,,,,,,,,,
2022-01-08 02:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,MISSING,,0.5,22000,9,9999,9,9,1.0,MISSING,1.0,100.0,,,,,,,,,,,,
2022-01-08 02:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,170,,2.1,22000,9,9999,9,9,1.0,MISSING,2.0,93.0,,,,,,,,,,,,
2022-01-08 03:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,170,,2.1,1500,9,19000,9,9,1.3,1012.6,1.8,96.0,,,,,,,,,,,,
2022-01-08 03:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,170,,2.1,MISSING,9,9999,9,9,1.0,MISSING,2.0,93.0,,,,,,,,,,,,
2022-01-08 03:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,3.1,1250,9,9999,9,9,1.0,MISSING,2.0,93.0,,,,,,,,,,,,
2022-01-08 04:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,3.1,1260,9,25000,9,9,1.7,1011.6,2.5,94.0,,,,,,,,,,,,
2022-01-08 04:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,4.6,MISSING,9,9999,9,9,2.0,MISSING,3.0,93.0,,,,,,,,,,,,
2022-01-08 04:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,5.1,22000,9,9999,9,9,2.0,MISSING,3.0,93.0,,,,,,,,,,,,
2022-01-08 05:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,4.6,1500,9,26000,9,9,2.5,1010.0,3.5,93.0,,,,,,,,,,,,
2022-01-08 05:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,5.7,MISSING,9,9999,9,9,3.0,MISSING,4.0,93.0,,,,,,,,,,,,
