,weather_station,wban,report_type,latitude,longitude,elevation,wind_direction,wind_observation_direction_type,wind_speed,sky_ceiling,sky_ceiling_determination,visibility_distance,visibility_variability,visibility_variability_quality,dew_point,sea_level_pressure,air_temperature,humidity,precipitation_hours,precipitation_depth,cl_1_coverage,cl_1_base_height,cl_1_cloud_type,cl_2_coverage,cl_2_base_height,cl_2_cloud_type,cl_3_coverage,cl_3_base_height,cl_3_cloud_type,solar_irradiance
2019-02-12 07:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,MISSING,,0.5,183,C,9000,9,9,0.0,MISSING,1.0,93.0,,,,,,,,,,,,
2019-02-12 08:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,170,,0.5,180,9,MISSING,9,9,0.6,1033.5,0.8,99.0,,,,,,,,,,,,
2019-02-12 08:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,2.1,183,C,9000,9,9,2.0,MISSING,2.0,100.0,,,,,,,,,,,,
2019-02-12 08:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,230,,4.1,183,C,9000,9,9,5.0,MISSING,5.0,100.0,,,,,,,,,,,,
2019-02-12 09:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,230,,3.6,150,9,MISSING,9,9,5.9,1033.7,6.0,99.0,,,,,,,,,,,,
2019-02-12 09:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,3.6,183,C,9000,9,9,6.0,MISSING,6.0,100.0,,,,,,,,,,,,
2019-02-12 09:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,4.1,366,C,9999,9,9,6.0,MISSING,7.0,93.0,,,,,,,,,,,,
2019-02-12 10:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,220,,4.1,180,9,MISSING,9,9,6.4,1033.9,7.5,93.0,,,,,,,,,,,,
2019-02-12 10:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,230,,4.6,366,9,9999,9,9,6.0,MISSING,8.0,87.0,,,,,,,,,,,,
2019-02-12 10:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,240,,4.1,366,C,9999,9,9,6.0,MISSING,8.0,87.0,,,,,,,,,,,,
2019-02-12 11:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,230,,4.1,270,9,MISSING,9,9,6.4,1034.0,8.4,87.0,,,,,,,,,,,,
2019-02-12 11:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,230,,4.6,MISSING,9,9999,9,9,6.0,MISSING,9.0,81.0,,,,,,,,,,,,
2019-02-12 11:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,240,,6.7,MISSING,9,9999,9,9,6.0,MISSING,9.0,81.0,,,,,,,,,,,,
2019-02-12 12:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,230,,6.2,390,9,MISSING,9,9,5.6,1033.7,8.8,80.0,6.0,0.0,,,,,,,,,,
2019-02-12 12:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,6.7,MISSING,9,9999,9,9,6.0,MISSING,9.0,81.0,,,,,,,,,,,,
2019-02-12 12:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,230,,5.1,MISSING,9,9999,9,9,6.0,MISSING,10.0,76.0,,,,,,,,,,,,
2019-02-12 13:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,230,,4.6,MISSING,9,MISSING,9,9,5.7,1033.1,10.6,72.0,,,,,,,,,,,,
2019-02-12 13:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,230,,6.2,MISSING,9,9999,9,9,6.0,MISSING,11.0,71.0,,,,,,,,,,,,
2019-02-12 13:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,250,,6.2,MISSING,9,9999,9,9,5.0,MISSING,10.0,71.0,,,,,,,,,,,,
2019-02-12 14:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,250,,5.7,660,9,MISSING,9,9,5.6,1033.2,10.7,71.0,,,,,,,,,,,,
2019-02-12 14:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,250,,5.7,MISSING,9,9999,9,9,5.0,MISSING,10.0,71.0,,,,,,,,,,,,
2019-02-12 14:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,240,,4.6,975,C,9999,9,9,5.0,MISSING,10.0,71.0,,,,,,,,,,,,
2019-02-12 15:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,240,,4.6,MISSING,9,MISSING,9,9,5.2,1033.3,10.3,71.0,,,,,,,,,,,,
2019-02-12 15:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,240,,4.6,823,C,9999,9,9,5.0,MISSING,10.0,71.0,,,,,,,,,,,,
2019-02-12 15:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,250,,4.1,732,C,9999,9,9,5.0,MISSING,10.0,71.0,,,,,,,,,,,,
2019-02-12 16:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,240,,4.1,720,9,MISSING,9,9,5.6,1033.2,9.9,75.0,,,,,,,,,,,,
2019-02-12 16:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,250,,4.1,732,C,9999,9,9,6.0,MISSING,10.0,76.0,,,,,,,,,,,,
2019-02-12 16:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,240,,3.6,823,9,9999,9,9,6.0,MISSING,9.0,81.0,,,,,,,,,,,,
2019-02-12 17:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,240,,3.1,810,9,MISSING,9,9,6.1,1033.2,9.6,79.0,,,,,,,,,,,,
2019-02-12 17:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,3.6,853,C,9999,9,9,6.0,MISSING,9.0,81.0,,,,,,,,,,,,
2019-02-12 17:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,3.6,945,C,9999,9,9,5.0,MISSING,9.0,76.0,,,,,,,,,,,,
2019-02-12 18:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,210,,3.1,930,9,MISSING,9,9,5.6,1033.5,9.0,79.0,12.0,0.0,,,,,,,,,,
2019-02-12 18:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,2.6,914,C,9999,9,9,6.0,MISSING,9.0,81.0,,,,,,,,,,,,
2019-02-12 18:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,3.1,MISSING,9,9999,9,9,6.0,MISSING,8.0,87.0,,,,,,,,,,,,
2019-02-12 19:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,2.6,900,9,MISSING,9,9,6.1,1033.9,8.1,87.0,,,,,,,,,,,,
2019-02-12 19:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,3.6,MISSING,9,9999,9,9,6.0,MISSING,7.0,93.0,,,,,,,,,,,,
2019-02-12 19:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,180,,3.1,MISSING,9,9999,9,9,5.0,MISSING,7.0,87.0,,,,,,,,,,,,
2019-02-12 20:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,180,,3.1,MISSING,9,MISSING,9,9,5.3,1033.7,6.6,91.0,,,,,,,,,,,,
2019-02-12 21:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,2.1,MISSING,9,MISSING,9,9,4.2,1034.0,5.0,95.0,,,,,,,,,,,,
2019-02-12 22:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,210,,1.0,MISSING,9,MISSING,9,9,4.6,1034.2,5.0,97.0,,,,,,,,,,,,
2019-02-12 23:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,2.6,MISSING,9,MISSING,9,9,3.3,1034.3,3.7,97.0,,,,,,,,,,,,
2019-02-13 00:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,210,,2.1,MISSING,9,MISSING,9,9,5.2,1034.3,5.3,99.0,6.0,0.0,,,,,,,,,,
2019-02-13 01:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,190,,1.0,870,9,MISSING,9,9,5.2,1034.1,5.2,100.0,,,,,,,,,,,,
2019-02-13 02:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,180,,2.1,750,9,MISSING,9,9,6.6,1034.0,6.7,99.0,,,,,,,,,,,,
2019-02-13 03:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,190,,2.1,750,9,MISSING,9,9,6.8,1033.7,7.0,99.0,,,,,,,,,,,,
2019-02-13 04:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,180,,3.6,840,9,MISSING,9,9,6.7,1033.5,7.4,95.0,,,,,,,,,,,,
2019-02-13 05:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,170,,4.1,840,9,MISSING,9,9,6.5,1033.4,7.2,95.0,,,,,,,,,,,,
2019-02-13 06:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,190,,2.1,MISSING,9,MISSING,9,9,5.1,1033.4,5.7,96.0,12.0,0.0,,,,,,,,,,
2019-02-13 06:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,170,,3.6,MISSING,9,9000,9,9,5.0,MISSING,6.0,93.0,,,,,,,,,,,,
2019-02-13 07:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,170,,3.6,MISSING,9,MISSING,9,9,5.6,1033.3,5.9,98.0,,,,,,,,,,,,
2019-02-13 07:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,180,,2.6,MISSING,9,9999,9,9,5.0,MISSING,5.0,100.0,,,,,,,,,,,,
2019-02-13 07:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,160,,3.6,MISSING,9,9000,9,9,5.0,MISSING,6.0,93.0,,,,,,,,,,,,
2019-02-13 08:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,160,,3.1,MISSING,9,MISSING,9,9,5.7,1033.3,5.9,99.0,,,,,,,,,,,,
2019-02-13 08:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,170,,3.1,MISSING,9,6000,9,9,6.0,MISSING,6.0,100.0,,,,,,,,,,,,
2019-02-13 08:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,170,,2.6,91,C,6000,9,9,6.0,MISSING,6.0,100.0,,,,,,,,,,,,
2019-02-13 09:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,170,,2.6,120,9,MISSING,9,9,6.0,1033.6,6.5,97.0,,,,,,,,,,,,
2019-02-13 09:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,160,,3.1,MISSING,9,8000,9,9,6.0,MISSING,7.0,93.0,,,,,,,,,,,,
2019-02-13 09:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,160,,3.1,MISSING,9,9999,9,9,6.0,MISSING,7.0,93.0,,,,,,,,,,,,
2019-02-13 10:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,170,,2.6,MISSING,9,MISSING,9,9,6.6,1033.5,7.4,95.0,,,,,,,,,,,,
2019-02-13 10:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,150,,2.6,MISSING,9,9999,9,9,6.0,MISSING,8.0,87.0,,,,,,,,,,,,
2019-02-13 10:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,150,,2.6,MISSING,9,9900,9,9,7.0,MISSING,8.0,93.0,,,,,,,,,,,,
2019-02-13 11:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,150,,2.6,MISSING,9,MISSING,9,9,7.0,1033.3,8.8,88.0,,,,,,,,,,,,
2019-02-13 11:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,4.1,MISSING,9,9999,9,9,6.0,MISSING,9.0,81.0,,,,,,,,,,,,
2019-02-13 11:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,6.7,MISSING,9,9999,9,9,6.0,MISSING,10.0,76.0,,,,,,,,,,,,
2019-02-13 12:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,210,,6.7,MISSING,9,MISSING,9,9,6.9,1033.2,10.4,79.0,6.0,0.0,,,,,,,,,,
2019-02-13 12:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,6.2,MISSING,9,9999,9,9,6.0,MISSING,11.0,71.0,,,,,,,,,,,,
2019-02-13 12:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,6.7,MISSING,9,9999,9,9,6.0,MISSING,11.0,71.0,,,,,,,,,,,,
2019-02-13 13:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,200,,6.7,MISSING,9,MISSING,9,9,6.2,1033.1,11.0,72.0,,,,,,,,,,,,
2019-02-13 13:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,5.7,MISSING,9,9999,9,9,6.0,MISSING,11.0,71.0,,,,,,,,,,,,
2019-02-13 13:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,220,,6.2,MISSING,9,9999,9,9,6.0,MISSING,11.0,71.0,,,,,,,,,,,,
2019-02-13 14:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,210,,6.2,660,9,MISSING,9,9,5.7,1032.9,10.8,71.0,,,,,,,,,,,,
2019-02-13 14:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,200,,5.1,MISSING,9,9999,9,9,6.0,MISSING,11.0,71.0,,,,,,,,,,,,
2019-02-13 14:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,5.1,MISSING,9,9999,9,9,5.0,MISSING,10.0,71.0,,,,,,,,,,,,
2019-02-13 15:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,210,,5.1,MISSING,9,MISSING,9,9,5.6,1032.4,10.9,70.0,,,,,,,,,,,,
2019-02-13 15:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,4.6,MISSING,9,9999,9,9,5.0,MISSING,10.0,71.0,,,,,,,,,,,,
2019-02-13 15:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,210,,3.1,MISSING,9,9900,9,9,5.0,MISSING,10.0,71.0,,,,,,,,,,,,
2019-02-13 16:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,210,,3.1,MISSING,9,MISSING,9,9,4.9,1032.7,10.0,71.0,,,,,,,,,,,,
2019-02-13 16:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,4.1,MISSING,9,9900,9,9,5.0,MISSING,9.0,76.0,,,,,,,,,,,,
2019-02-13 16:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,180,,3.6,MISSING,9,9900,9,9,5.0,MISSING,9.0,76.0,,,,,,,,,,,,
2019-02-13 17:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,170,,3.6,MISSING,9,MISSING,9,9,4.7,1032.4,8.7,76.0,,,,,,,,,,,,
2019-02-13 17:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,180,,3.6,MISSING,9,9900,9,9,4.0,MISSING,7.0,81.0,,,,,,,,,,,,
2019-02-13 17:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,160,,3.1,MISSING,9,9900,9,9,4.0,MISSING,7.0,81.0,,,,,,,,,,,,
2019-02-13 18:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,160,,3.1,MISSING,9,MISSING,9,9,4.0,1032.3,6.9,82.0,12.0,0.0,,,,,,,,,,
2019-02-13 18:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,170,,4.1,MISSING,9,9900,9,9,4.0,MISSING,6.0,87.0,,,,,,,,,,,,
2019-02-13 18:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,160,,2.6,MISSING,9,9900,9,9,4.0,MISSING,6.0,87.0,,,,,,,,,,,,
2019-02-13 19:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,160,,2.6,MISSING,9,MISSING,9,9,4.2,1032.7,6.0,88.0,,,,,,,,,,,,
2019-02-13 19:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,160,,2.1,MISSING,9,9900,9,9,4.0,MISSING,5.0,93.0,,,,,,,,,,,,
2019-02-13 19:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,150,,2.6,MISSING,9,9900,9,9,3.0,MISSING,5.0,87.0,,,,,,,,,,,,
2019-02-13 20:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,150,,2.1,MISSING,9,MISSING,9,9,3.3,1032.8,4.6,91.0,,,,,,,,,,,,
2019-02-13 20:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,160,,2.6,MISSING,9,9900,9,9,3.0,MISSING,4.0,93.0,,,,,,,,,,,,
2019-02-13 20:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,150,,2.1,22000,9,9000,9,9,3.0,MISSING,4.0,93.0,,,,,,,,,,,,
2019-02-13 21:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,150,,2.6,MISSING,9,MISSING,9,9,3.4,1032.9,4.1,95.0,,,,,,,,,,,,
2019-02-13 21:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,160,,3.1,22000,9,8000,9,9,3.0,MISSING,4.0,93.0,,,,,,,,,,,,
2019-02-13 21:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,160,,3.1,22000,9,7000,9,9,3.0,MISSING,4.0,93.0,,,,,,,,,,,,
2019-02-13 22:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,160,,2.6,MISSING,9,MISSING,9,9,3.2,1032.8,3.8,96.0,,,,,,,,,,,,
2019-02-13 23:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,110,,1.5,MISSING,9,MISSING,9,9,2.9,1032.9,3.5,96.0,,,,,,,,,,,,
2019-02-14 00:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,170,,1.0,MISSING,9,MISSING,9,9,2.9,1033.0,3.4,97.0,6.0,0.0,,,,,,,,,,
2019-02-14 01:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,130,,1.0,MISSING,9,MISSING,9,9,2.0,1032.9,2.2,99.0,,,,,,,,,,,,
2019-02-14 02:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,100,,1.0,MISSING,9,MISSING,9,9,-0.7,1032.9,-0.2,96.0,,,,,,,,,,,,
2019-02-14 03:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,170,,1.5,MISSING,9,MISSING,9,9,-0.3,1032.8,-0.1,99.0,,,,,,,,,,,,
2019-02-14 04:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,190,,1.0,MISSING,9,MISSING,9,9,-0.7,1032.6,-0.5,99.0,,,,,,,,,,,,
2019-02-14 05:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,060,,0.5,MISSING,9,MISSING,9,9,-1.7,1033.0,-1.4,98.0,,,,,,,,,,,,
2019-02-14 06:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,180,,1.0,MISSING,9,MISSING,9,9,-2.3,1032.9,-2.0,98.0,12.0,0.0,,,,,,,,,,
2019-02-14 06:50:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.279,-0.771,65,130,,1.0,MISSING,9,MISSING,9,9,-1.5,1032.8,-1.4,99.0,,,,,,,,,,,,
2019-02-14 06:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,190,,0.5,MISSING,9,200,9,9,-2.0,MISSING,-2.0,100.0,,,,,,,,,,,,
2019-02-14 07:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,130,,1.0,MISSING,9,MISSING,9,9,-1.5,1032.8,-1.4,99.0,,,,,,,,,,,,
2019-02-14 07:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,MISSING,,0.0,MISSING,9,200,9,9,-2.0,MISSING,-2.0,100.0,,,,,,,,,,,,
2019-02-14 07:50:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.279,-0.771,65,070,,0.5,MISSING,9,MISSING,9,9,-0.4,1032.9,-0.2,99.0,,,,,,,,,,,,
2019-02-14 07:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,MISSING,,0.5,MISSING,9,300,9,9,-1.0,MISSING,-1.0,100.0,,,,,,,,,,,,
2019-02-14 08:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,070,,0.5,MISSING,9,MISSING,9,9,-0.4,1032.9,-0.3,99.0,,,,,,,,,,,,
2019-02-14 08:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,MISSING,,0.5,MISSING,9,200,9,9,0.0,MISSING,0.0,100.0,,,,,,,,,,,,
2019-02-14 08:50:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.279,-0.771,65,260,,0.5,MISSING,9,MISSING,9,9,1.4,1033.0,1.5,99.0,,,,,,,,,,,,
2019-02-14 08:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,MISSING,,0.5,MISSING,9,150,9,9,1.0,MISSING,1.0,100.0,,,,,,,,,,,,
2019-02-14 09:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,260,,0.5,MISSING,9,MISSING,9,9,1.4,1033.0,1.5,99.0,,,,,,,,,,,,
2019-02-14 09:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,MISSING,,1.0,61,C,900,9,9,2.0,MISSING,2.0,100.0,,,,,,,,,,,,
2019-02-14 09:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,MISSING,,0.5,MISSING,9,3000,9,9,4.0,MISSING,4.0,100.0,,,,,,,,,,,,
2019-02-14 10:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,270,,0.5,MISSING,9,MISSING,9,9,4.2,1033.0,4.2,100.0,,,,,,,,,,,,
2019-02-14 10:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,MISSING,,1.5,MISSING,9,9999,9,9,6.0,MISSING,6.0,100.0,,,,,,,,,,,,
2019-02-14 10:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,180,,2.6,MISSING,9,9900,9,9,5.0,MISSING,7.0,87.0,,,,,,,,,,,,
2019-02-14 11:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,170,,1.5,MISSING,9,MISSING,9,9,5.7,1033.0,7.5,88.0,,,,,,,,,,,,
2019-02-14 11:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,140,,2.6,MISSING,9,9900,9,9,5.0,MISSING,8.0,81.0,,,,,,,,,,,,
2019-02-14 11:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,170,,3.1,MISSING,9,9900,9,9,5.0,MISSING,9.0,76.0,,,,,,,,,,,,
2019-02-14 12:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,130,,3.1,MISSING,9,MISSING,9,9,5.8,1032.5,9.8,76.0,6.0,0.2,,,,,,,,,,
2019-02-14 12:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,150,,3.1,MISSING,9,9900,9,9,5.0,MISSING,10.0,71.0,,,,,,,,,,,,
2019-02-14 12:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,130,,3.6,MISSING,9,9900,9,9,5.0,MISSING,11.0,67.0,,,,,,,,,,,,
2019-02-14 13:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,130,,4.1,MISSING,9,MISSING,9,9,5.1,1031.9,11.0,67.0,,,,,,,,,,,,
2019-02-14 13:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,120,,3.6,MISSING,9,9900,9,9,5.0,MISSING,11.0,67.0,,,,,,,,,,,,
2019-02-14 13:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,140,,4.1,MISSING,9,9900,9,9,5.0,MISSING,11.0,67.0,,,,,,,,,,,,
2019-02-14 14:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,140,,4.1,MISSING,9,MISSING,9,9,5.0,1031.2,11.4,65.0,,,,,,,,,,,,
2019-02-14 14:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,150,,4.6,MISSING,9,9900,9,9,5.0,MISSING,12.0,62.0,,,,,,,,,,,,
2019-02-14 14:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,150,,3.1,MISSING,9,9900,9,9,4.0,MISSING,11.0,62.0,,,,,,,,,,,,
2019-02-14 15:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,130,,3.6,MISSING,9,MISSING,9,9,4.1,1030.8,11.7,60.0,,,,,,,,,,,,
2019-02-14 15:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,150,,3.6,MISSING,9,9900,9,9,4.0,MISSING,12.0,58.0,,,,,,,,,,,,
2019-02-14 15:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,150,,4.1,MISSING,9,9900,9,9,3.0,MISSING,12.0,54.0,,,,,,,,,,,,
2019-02-14 16:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,150,,4.1,MISSING,9,MISSING,9,9,3.2,1030.3,11.8,56.0,,,,,,,,,,,,
2019-02-14 16:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,130,,3.6,MISSING,9,9900,9,9,2.0,MISSING,11.0,54.0,,,,,,,,,,,,
2019-02-14 16:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,140,,3.6,MISSING,9,9900,9,9,2.0,MISSING,10.0,58.0,,,,,,,,,,,,
2019-02-14 17:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,150,,3.1,MISSING,9,MISSING,9,9,1.9,1030.3,9.7,58.0,,,,,,,,,,,,
2019-02-14 17:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,130,,3.1,MISSING,9,9900,9,9,2.0,MISSING,9.0,62.0,,,,,,,,,,,,
2019-02-14 17:50:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,130,,2.6,MISSING,9,9900,9,9,2.0,MISSING,7.0,70.0,,,,,,,,,,,,
2019-02-14 18:00:00,037680,99999,SYNOP Report of surface observation form a fixed land station,51.283,-0.767,64,130,,3.1,MISSING,9,MISSING,9,9,1.8,1030.3,6.5,72.0,12.0,0.2,,,,,,,,,,
2019-02-14 18:20:00,037680,99999,METAR Aviation routine weather report,51.276,-0.776,73,150,,2.6,MISSING,9,9900,9,9,2.0,MISSING,6.0,76.0,,,,,,,,,,,,
